task,split,step,loss
x1,eval,75750,1.1978917121887207
x1,eval,76000,1.1852327585220337
x1,eval,76250,1.1889755725860596
x1,eval,76500,1.1975716352462769
x1,eval,76750,1.1915812492370605
x1,eval,77000,1.1979701519012451
x1,eval,77250,1.1974326372146606
x1,eval,77500,1.191904067993164
x1,eval,77750,1.19797682762146
x1,eval,78000,1.1884888410568237
x1,eval,78250,1.1956984996795654
x1,eval,78500,1.1999069452285767
x1,eval,78750,1.1936458349227905
x1,eval,79000,1.2011406421661377
x1,eval,79250,1.2043788433074951
x1,eval,79500,1.1986337900161743
x1,eval,79750,1.208443284034729
x1,eval,80000,1.1934332847595215
x1,eval,80250,1.2024599313735962
x1,eval,80500,1.2105495929718018
x1,eval,80750,1.2011550664901733
x1,eval,81000,1.202345848083496
x1,eval,81250,1.2122129201889038
x1,eval,81500,1.207496166229248
x1,eval,81750,1.207972764968872
x1,eval,82000,1.2007434368133545
x1,eval,82250,1.2021054029464722
x1,eval,82500,1.2101123332977295
x1,eval,82750,1.1997414827346802
x1,eval,83000,1.2141410112380981
x1,eval,83250,1.214656949043274
x1,eval,83500,1.20486319065094
x1,eval,83750,1.2132285833358765
x1,eval,84000,1.205585241317749
x1,eval,84250,1.2123703956604004
x1,eval,84500,1.2218154668807983
x1,eval,84750,1.209377408027649
x1,eval,85000,1.2116690874099731
x1,eval,85250,1.218197226524353
x1,eval,85500,1.2144137620925903
x1,eval,85750,1.212639331817627
x1,eval,86000,1.2110190391540527
x1,eval,86250,1.2151269912719727
x1,eval,86500,1.224550724029541
x1,eval,86750,1.2191718816757202
x1,eval,87000,1.2230795621871948
x1,eval,87250,1.224767804145813
x1,eval,87500,1.2156388759613037
x1,eval,87750,1.2254912853240967
x1,eval,88000,1.2199214696884155
x1,eval,88250,1.2235071659088135
x1,eval,88500,1.2296056747436523
x1,eval,88750,1.2195155620574951
x1,eval,89000,1.2267662286758423
x1,eval,89250,1.2293099164962769
x1,eval,89500,1.2223433256149292
x1,eval,89750,1.2298030853271484
x1,eval,90000,1.2231779098510742
x1,eval,90250,1.2274175882339478
x1,eval,90500,1.2330559492111206
x1,eval,90750,1.2298758029937744
x1,eval,91000,1.2335416078567505
x1,eval,91250,1.2332390546798706
x1,eval,91500,1.2319270372390747
x1,eval,91750,1.2360907793045044
x1,eval,92000,1.2297916412353516
x1,eval,92250,1.2324224710464478
x1,eval,92500,1.2380143404006958
x1,eval,92750,1.2304128408432007
x1,eval,93000,1.2370766401290894
x1,eval,93250,1.243034839630127
x1,eval,93500,1.23386812210083
x1,eval,93750,1.2396256923675537
x1,eval,94000,1.2345296144485474
x1,eval,94250,1.2382479906082153
x1,eval,94500,1.2420293092727661
x1,eval,94750,1.2415474653244019
x1,eval,95000,1.245283842086792
x1,eval,95250,1.2485026121139526
x1,eval,95500,1.2417933940887451
x1,eval,95750,1.249370813369751
x1,eval,96000,1.241939902305603
x1,eval,96250,1.2467072010040283
x1,eval,96500,1.2474522590637207
x1,eval,96750,1.2465581893920898
x1,eval,97000,1.2502117156982422
x1,eval,97250,1.2495710849761963
x1,eval,97500,1.2481236457824707
x1,eval,97750,1.2487843036651611
x1,eval,98000,1.248748540878296
x1,eval,98250,1.2514431476593018
x1,eval,98500,1.2549940347671509
x1,eval,98750,1.2503715753555298
x1,eval,99000,1.2556934356689453
x1,eval,99250,1.2584350109100342
x1,eval,99500,1.253016710281372
x1,eval,99750,1.2581844329833984
x1,eval,100000,1.253536581993103
x1,eval,100250,1.2554447650909424
x1,eval,100500,1.2596224546432495
x1,eval,100750,1.2573473453521729
x1,eval,101000,1.2610996961593628
x1,eval,101250,1.2587333917617798
x1,eval,101500,1.258159875869751
x1,eval,101750,1.2635512351989746
x1,eval,102000,1.255507230758667
x1,eval,102250,1.2640680074691772
x1,eval,102500,1.2655411958694458
x1,eval,102750,1.263688087463379
x1,eval,103000,1.262593150138855
x1,eval,103250,1.2654906511306763
x1,eval,103500,1.2652673721313477
x1,eval,103750,1.2681334018707275
x1,eval,104000,1.265014410018921
x1,eval,104250,1.2695064544677734
x1,eval,104500,1.2687736749649048
x1,eval,104750,1.2686697244644165
x1,eval,105000,1.2705022096633911
x1,eval,105250,1.270263671875
x1,eval,105500,1.270450234413147
x1,eval,105750,1.2718420028686523
x1,eval,106000,1.2705178260803223
x1,eval,106250,1.270829200744629
x1,eval,106500,1.2722816467285156
x1,eval,106750,1.271214246749878
x1,eval,107000,1.2726922035217285
x1,eval,107250,1.2739100456237793
x1,eval,107500,1.2740412950515747
x1,eval,107750,1.2765271663665771
x1,eval,108000,1.2723069190979004
x1,eval,108250,1.274422287940979
x1,eval,108500,1.276199460029602
x1,eval,108750,1.2747138738632202
x1,eval,109000,1.2772350311279297
x1,eval,109250,1.27724289894104
x1,eval,109500,1.275476336479187
x1,eval,109750,1.2779477834701538
x1,eval,110000,1.2763084173202515
x1,eval,110250,1.2779815196990967
x1,eval,110500,1.2786227464675903
x1,eval,110750,1.2774744033813477
x1,eval,111000,1.2790672779083252
x1,eval,111250,1.279798984527588
x1,eval,111500,1.2794524431228638
x1,eval,111750,1.280165672302246
x1,eval,112000,1.2787249088287354
x1,eval,112250,1.2800368070602417
x1,eval,112500,1.280396819114685
x1,eval,112750,1.2811022996902466
x1,eval,113000,1.2801891565322876
x1,eval,113250,1.2808631658554077
x1,eval,113500,1.2812899351119995
x1,eval,113750,1.2815842628479004
x1,eval,114000,1.2815617322921753
x1,eval,114250,1.2817280292510986
x1,eval,114500,1.282719373703003
x1,eval,114750,1.2816022634506226
x1,eval,115000,1.282226324081421
x1,eval,115250,1.2820879220962524
x1,eval,115500,1.282145619392395
x1,eval,115750,1.2824403047561646
x1,eval,116000,1.282443881034851
x1,eval,116250,1.2827610969543457
x1,eval,116500,1.282813549041748
x1,eval,116750,1.2825994491577148
x1,eval,117000,1.282886266708374
x1,eval,117250,1.2827873229980469
x1,eval,117500,1.2827479839324951
x1,eval,117750,1.2829548120498657
x1,eval,118000,1.2829551696777344
x1,eval,118250,1.2829678058624268
x1,eval,118500,1.2830126285552979
x1,eval,118750,1.2829310894012451
x1,eval,119000,1.2829864025115967
x1,eval,119250,1.283055067062378
x1,eval,119500,1.2830288410186768
x1,eval,119750,1.283029556274414
x1,eval,120000,1.1292885541915894
x2,train,50,3.3009207248687744
x2,train,100,2.0117483139038086
x2,train,150,1.7556853294372559
x2,train,200,1.7075996398925781
x2,train,250,1.6860638856887817
x2,train,300,1.6607770919799805
x2,train,350,1.6345630884170532
x2,train,400,1.6156630516052246
x2,train,450,1.5968503952026367
x2,train,500,1.5851690769195557
x2,train,550,1.5773104429244995
x2,train,600,1.567662000656128
x2,train,650,1.560128927230835
x2,train,700,1.5523524284362793
x2,train,750,1.5523114204406738
x2,train,800,1.5397639274597168
x2,train,850,1.5323525667190552
x2,train,900,1.5241743326187134
x2,train,950,1.5071455240249634
x2,train,1000,1.5003738403320312
x2,train,1050,1.4924753904342651
x2,train,1100,1.4657996892929077
x2,train,1150,1.4517346620559692
x2,train,1200,1.4369378089904785
x2,train,1250,1.4269354343414307
x2,train,1300,1.416749119758606
x2,train,1350,1.3884730339050293
x2,train,1400,1.367251992225647
x2,train,1450,1.3286879062652588
x2,train,1500,1.3037306070327759
x2,train,1550,1.2925137281417847
x2,train,1600,1.2826943397521973
x2,train,1650,1.280510663986206
x2,train,1700,1.2744855880737305
x2,train,1750,1.2687662839889526
x2,train,1800,1.265040636062622
x2,train,1850,1.2603511810302734
x2,train,1900,1.2556068897247314
x2,train,1950,1.2490068674087524
x2,train,2000,1.2485119104385376
x2,train,2050,1.2451927661895752
x2,train,2100,1.2396724224090576
x2,train,2150,1.2394663095474243
x2,train,2200,1.2342275381088257
x2,train,2250,1.2358037233352661
x2,train,2300,1.2317545413970947
x2,train,2350,1.229434609413147
x2,train,2400,1.225752353668213
x2,train,2450,1.2276469469070435
x2,train,2500,1.2279393672943115
x2,train,2550,1.2233402729034424
x2,train,2600,1.2209380865097046
x2,train,2650,1.220954418182373
x2,train,2700,1.2171710729599
x2,train,2750,1.2143522500991821
x2,train,2800,1.2078598737716675
x2,train,2850,1.213282823562622
x2,train,2900,1.2095452547073364
x2,train,2950,1.209460735321045
x2,train,3000,1.2034655809402466
x2,train,3050,1.207716464996338
x2,train,3100,1.2006415128707886
x2,train,3150,1.2016452550888062
x2,train,3200,1.2000236511230469
x2,train,3250,1.1983437538146973
x2,train,3300,1.1980128288269043
x2,train,3350,1.193544864654541
x2,train,3400,1.1926336288452148
x2,train,3450,1.1941192150115967
x2,train,3500,1.19184148311615
x2,train,3550,1.1928601264953613
x2,train,3600,1.1891748905181885
x2,train,3650,1.1903738975524902
x2,train,3700,1.1885417699813843
x2,train,3750,1.191490650177002
x2,train,3800,1.1883279085159302
x2,train,3850,1.1875889301300049
x2,train,3900,1.1854333877563477
x2,train,3950,1.1858148574829102
x2,train,4000,1.1852843761444092
x2,train,4050,1.1840002536773682
x2,train,4100,1.1858875751495361
x2,train,4150,1.181654930114746
x2,train,4200,1.1823047399520874
x2,train,4250,1.1833795309066772
x2,train,4300,1.1781868934631348
x2,train,4350,1.184686541557312
x2,train,4400,1.1801785230636597
x2,train,4450,1.1799794435501099
x2,train,4500,1.1811320781707764
x2,train,4550,1.1800198554992676
x2,train,4600,1.1775007247924805
x2,train,4650,1.1813552379608154
x2,train,4700,1.177167296409607
x2,train,4750,1.1778110265731812
x2,train,4800,1.1785308122634888
x2,train,4850,1.175313115119934
x2,train,4900,1.176804542541504
x2,train,4950,1.1790598630905151
x2,train,5000,1.1790590286254883
x2,train,5050,1.1747121810913086
x2,train,5100,1.175303339958191
x2,train,5150,1.1780240535736084
x2,train,5200,1.1775145530700684
x2,train,5250,1.1756601333618164
x2,train,5300,1.1759289503097534
x2,train,5350,1.1742584705352783
x2,train,5400,1.1721339225769043
x2,train,5450,1.1765267848968506
x2,train,5500,1.1773991584777832
x2,train,5550,1.1755746603012085
x2,train,5600,1.1733709573745728
x2,train,5650,1.1741907596588135
x2,train,5700,1.173651933670044
x2,train,5750,1.1746301651000977
x2,train,5800,1.1732553243637085
x2,train,5850,1.1720792055130005
x2,train,5900,1.1767606735229492
x2,train,5950,1.172893762588501
x2,train,6000,1.1733123064041138
x2,train,6050,1.1725062131881714
x2,train,6100,1.1739246845245361
x2,train,6150,1.1729375123977661
x2,train,6200,1.1713749170303345
x2,train,6250,1.1737923622131348
x2,train,6300,1.1713217496871948
x2,train,6350,1.1721690893173218
x2,train,6400,1.168798804283142
x2,train,6450,1.1727056503295898
x2,train,6500,1.172624945640564
x2,train,6550,1.1724470853805542
x2,train,6600,1.1717541217803955
x2,train,6650,1.1684876680374146
x2,train,6700,1.1727641820907593
x2,train,6750,1.1716980934143066
x2,train,6800,1.17051362991333
x2,train,6850,1.1703197956085205
x2,train,6900,1.1698395013809204
x2,train,6950,1.1697680950164795
x2,train,7000,1.171502947807312
x2,train,7050,1.1695791482925415
x2,train,7100,1.1696230173110962
x2,train,7150,1.1695952415466309
x2,train,7200,1.1691316366195679
x2,train,7250,1.1720995903015137
x2,train,7300,1.168655276298523
x2,train,7350,1.1691974401474
x2,train,7400,1.1709200143814087
x2,train,7450,1.1690802574157715
x2,train,7500,1.1701909303665161
x2,train,7550,1.1697927713394165
x2,train,7600,1.1684637069702148
x2,train,7650,1.1676470041275024
x2,train,7700,1.1692771911621094
x2,train,7750,1.1698462963104248
x2,train,7800,1.1667225360870361
x2,train,7850,1.1683876514434814
x2,train,7900,1.1686123609542847
x2,train,7950,1.1697887182235718
x2,train,8000,1.1691635847091675
x2,train,8050,1.1669137477874756
x2,train,8100,1.1682757139205933
x2,train,8150,1.168040156364441
x2,train,8200,1.1695547103881836
x2,train,8250,1.1664694547653198
x2,train,8300,1.165135145187378
x2,train,8350,1.165686845779419
x2,train,8400,1.165806770324707
x2,train,8450,1.169274926185608
x2,train,8500,1.1696640253067017
x2,train,8550,1.1664557456970215
x2,train,8600,1.1661454439163208
x2,train,8650,1.166589379310608
x2,train,8700,1.166550874710083
x2,train,8750,1.1690163612365723
x2,train,8800,1.165493369102478
x2,train,8850,1.166446566581726
x2,train,8900,1.1655007600784302
x2,train,8950,1.1657824516296387
x2,train,9000,1.1676825284957886
x2,train,9050,1.16437566280365
x2,train,9100,1.164259910583496
x2,train,9150,1.165862798690796
x2,train,9200,1.1667879819869995
x2,train,9250,1.1662561893463135
x2,train,9300,1.1638163328170776
x2,train,9350,1.1638004779815674
x2,train,9400,1.164987325668335
x2,train,9450,1.16542387008667
x2,train,9500,1.1665973663330078
x2,train,9550,1.1617639064788818
x2,train,9600,1.1625629663467407
x2,train,9650,1.1652379035949707
x2,train,9700,1.166224479675293
x2,train,9750,1.165968418121338
x2,train,9800,1.1620497703552246
x2,train,9850,1.1630443334579468
x2,train,9900,1.1654205322265625
x2,train,9950,1.1638890504837036
x2,train,10000,1.1635711193084717
x2,train,10050,1.1623759269714355
x2,train,10100,1.16233491897583
x2,train,10150,1.1613599061965942
x2,train,10200,1.164700984954834
x2,train,10250,1.1648472547531128
x2,train,10300,1.1604998111724854
x2,train,10350,1.1622754335403442
x2,train,10400,1.1622364521026611
x2,train,10450,1.1650506258010864
x2,train,10500,1.1637389659881592
x2,train,10550,1.1593340635299683
x2,train,10600,1.1618049144744873
x2,train,10650,1.1622824668884277
x2,train,10700,1.1621465682983398
x2,train,10750,1.1631792783737183
x2,train,10800,1.1606330871582031
x2,train,10850,1.1590274572372437
x2,train,10900,1.1616334915161133
x2,train,10950,1.1622642278671265
x2,train,11000,1.162073016166687
x2,train,11050,1.1596808433532715
x2,train,11100,1.1586425304412842
x2,train,11150,1.1612517833709717
x2,train,11200,1.162136435508728
x2,train,11250,1.1618355512619019
x2,train,11300,1.1580616235733032
x2,train,11350,1.158495306968689
x2,train,11400,1.1613867282867432
x2,train,11450,1.1605689525604248
x2,train,11500,1.1598378419876099
x2,train,11550,1.1578867435455322
x2,train,11600,1.156901240348816
x2,train,11650,1.1588428020477295
x2,train,11700,1.159775972366333
x2,train,11750,1.1618434190750122
x2,train,11800,1.154433012008667
x2,train,11850,1.157778263092041
x2,train,11900,1.159498691558838
x2,train,11950,1.1593459844589233
x2,train,12000,1.1601500511169434
x2,train,12050,1.1541194915771484
x2,train,12100,1.1566994190216064
x2,train,12150,1.1581264734268188
x2,train,12200,1.1583280563354492
x2,train,12250,1.1608229875564575
x2,train,12300,1.1546419858932495
x2,train,12350,1.1557680368423462
x2,train,12400,1.1559566259384155
x2,train,12450,1.1580288410186768
x2,train,12500,1.1588367223739624
x2,train,12550,1.1524672508239746
x2,train,12600,1.1557118892669678
x2,train,12650,1.1563434600830078
x2,train,12700,1.1572526693344116
x2,train,12750,1.1567977666854858
x2,train,12800,1.1523452997207642
x2,train,12850,1.1544251441955566
x2,train,12900,1.1546696424484253
x2,train,12950,1.1570459604263306
x2,train,13000,1.1572504043579102
x2,train,13050,1.1503021717071533
x2,train,13100,1.1533396244049072
x2,train,13150,1.155875563621521
x2,train,13200,1.155951738357544
x2,train,13250,1.155378818511963
x2,train,13300,1.1487833261489868
x2,train,13350,1.1525319814682007
x2,train,13400,1.152254343032837
x2,train,13450,1.1555554866790771
x2,train,13500,1.1566548347473145
x2,train,13550,1.1494441032409668
x2,train,13600,1.1514787673950195
x2,train,13650,1.1521316766738892
x2,train,13700,1.1532865762710571
x2,train,13750,1.154848575592041
x2,train,13800,1.145585060119629
x2,train,13850,1.1509661674499512
x2,train,13900,1.1522951126098633
x2,train,13950,1.1535247564315796
x2,train,14000,1.1552704572677612
x2,train,14050,1.1461856365203857
x2,train,14100,1.1488614082336426
x2,train,14150,1.1512354612350464
x2,train,14200,1.1517715454101562
x2,train,14250,1.1533681154251099
x2,train,14300,1.1455605030059814
x2,train,14350,1.1490575075149536
x2,train,14400,1.147974967956543
x2,train,14450,1.1529269218444824
x2,train,14500,1.1501109600067139
x2,train,14550,1.1446045637130737
x2,train,14600,1.1460816860198975
x2,train,14650,1.148546576499939
x2,train,14700,1.1496171951293945
x2,train,14750,1.1523836851119995
x2,train,14800,1.1411105394363403
x2,train,14850,1.145569920539856
x2,train,14900,1.1469998359680176
x2,train,14950,1.1499160528182983
x2,train,15000,1.1503853797912598
x2,train,15050,1.1410036087036133
x2,train,15100,1.1449618339538574
x2,train,15150,1.1469991207122803
x2,train,15200,1.147689938545227
x2,train,15250,1.1485577821731567
x2,train,15300,1.1411746740341187
x2,train,15350,1.142635703086853
x2,train,15400,1.1452763080596924
x2,train,15450,1.1468160152435303
x2,train,15500,1.1473268270492554
x2,train,15550,1.1405621767044067
x2,train,15600,1.1410775184631348
x2,train,15650,1.1435614824295044
x2,train,15700,1.146873950958252
x2,train,15750,1.1466376781463623
x2,train,15800,1.1355384588241577
x2,train,15850,1.1405589580535889
x2,train,15900,1.1434485912322998
x2,train,15950,1.146226167678833
x2,train,16000,1.145885944366455
x2,train,16050,1.1364619731903076
x2,train,16100,1.1396385431289673
x2,train,16150,1.1409907341003418
x2,train,16200,1.1450704336166382
x2,train,16250,1.1435465812683105
x2,train,16300,1.135048270225525
x2,train,16350,1.138773798942566
x2,train,16400,1.139201045036316
x2,train,16450,1.1420122385025024
x2,train,16500,1.1437278985977173
x2,train,16550,1.1325103044509888
x2,train,16600,1.138037085533142
x2,train,16650,1.1400485038757324
x2,train,16700,1.140303611755371
x2,train,16750,1.1429989337921143
x2,train,16800,1.130619764328003
x2,train,16850,1.1355534791946411
x2,train,16900,1.1384015083312988
x2,train,16950,1.141039252281189
x2,train,17000,1.1436779499053955
x2,train,17050,1.130529522895813
x2,train,17100,1.1328233480453491
x2,train,17150,1.135860800743103
x2,train,17200,1.1391369104385376
x2,train,17250,1.1414966583251953
x2,train,17300,1.1286485195159912
x2,train,17350,1.1331607103347778
x2,train,17400,1.1365422010421753
x2,train,17450,1.137326955795288
x2,train,17500,1.1385865211486816
x2,train,17550,1.1248061656951904
x2,train,17600,1.1326475143432617
x2,train,17650,1.1349960565567017
x2,train,17700,1.1382523775100708
x2,train,17750,1.1375534534454346
x2,train,17800,1.1241508722305298
x2,train,17850,1.1314020156860352
x2,train,17900,1.1326677799224854
x2,train,17950,1.1378562450408936
x2,train,18000,1.136831283569336
x2,train,18050,1.1245391368865967
x2,train,18100,1.127699375152588
x2,train,18150,1.1319637298583984
x2,train,18200,1.1358188390731812
x2,train,18250,1.1348835229873657
x2,train,18300,1.1223506927490234
x2,train,18350,1.1264395713806152
x2,train,18400,1.1318755149841309
x2,train,18450,1.1329511404037476
x2,train,18500,1.1340411901474
x2,train,18550,1.1228060722351074
x2,train,18600,1.1270390748977661
x2,train,18650,1.1285998821258545
x2,train,18700,1.1311142444610596
x2,train,18750,1.1342958211898804
x2,train,18800,1.1188503503799438
x2,train,18850,1.1245293617248535
x2,train,18900,1.1282081604003906
x2,train,18950,1.130977749824524
x2,train,19000,1.1327829360961914
x2,train,19050,1.1172884702682495
x2,train,19100,1.1232590675354004
x2,train,19150,1.1274515390396118
x2,train,19200,1.1293085813522339
x2,train,19250,1.1323556900024414
x2,train,19300,1.1157360076904297
x2,train,19350,1.122478723526001
x2,train,19400,1.1256176233291626
x2,train,19450,1.129049301147461
x2,train,19500,1.1303091049194336
x2,train,19550,1.115789532661438
x2,train,19600,1.120417594909668
x2,train,19650,1.1234701871871948
x2,train,19700,1.1294171810150146
x2,train,19750,1.1271519660949707
x2,train,19800,1.111609935760498
x2,train,19850,1.120076060295105
x2,train,19900,1.1232882738113403
x2,train,19950,1.1261062622070312
x2,train,20000,1.1298450231552124
x2,train,20050,1.1103363037109375
x2,train,20100,1.1195541620254517
x2,train,20150,1.1225144863128662
x2,train,20200,1.124882698059082
x2,train,20250,1.1263309717178345
x2,train,20300,1.1110756397247314
x2,train,20350,1.1175247430801392
x2,train,20400,1.1194062232971191
x2,train,20450,1.1223390102386475
x2,train,20500,1.1268129348754883
x2,train,20550,1.109591007232666
x2,train,20600,1.1154189109802246
x2,train,20650,1.118545413017273
x2,train,20700,1.1221596002578735
x2,train,20750,1.1227216720581055
x2,train,20800,1.1076277494430542
x2,train,20850,1.1141479015350342
x2,train,20900,1.1182529926300049
x2,train,20950,1.1202877759933472
x2,train,21000,1.1236412525177002
x2,train,21050,1.1052789688110352
x2,train,21100,1.112300157546997
x2,train,21150,1.1166703701019287
x2,train,21200,1.1201808452606201
x2,train,21250,1.122355580329895
x2,train,21300,1.1058902740478516
x2,train,21350,1.1100767850875854
x2,train,21400,1.1144518852233887
x2,train,21450,1.1185089349746704
x2,train,21500,1.1213501691818237
x2,train,21550,1.101887822151184
x2,train,21600,1.1104527711868286
x2,train,21650,1.113831877708435
x2,train,21700,1.1195125579833984
x2,train,21750,1.119311809539795
x2,train,21800,1.1006697416305542
x2,train,21850,1.1096957921981812
x2,train,21900,1.1151344776153564
x2,train,21950,1.1146132946014404
x2,train,22000,1.1185731887817383
x2,train,22050,1.1010031700134277
x2,train,22100,1.1062908172607422
x2,train,22150,1.1103134155273438
x2,train,22200,1.1151893138885498
x2,train,22250,1.1180356740951538
x2,train,22300,1.10084867477417
x2,train,22350,1.1058214902877808
x2,train,22400,1.1093817949295044
x2,train,22450,1.1143494844436646
x2,train,22500,1.117655873298645
x2,train,22550,1.0996595621109009
x2,train,22600,1.1039235591888428
x2,train,22650,1.1087383031845093
x2,train,22700,1.1151235103607178
x2,train,22750,1.115769863128662
x2,train,22800,1.0980066061019897
x2,train,22850,1.102066159248352
x2,train,22900,1.1082053184509277
x2,train,22950,1.113440752029419
x2,train,23000,1.1141579151153564
x2,train,23050,1.0964794158935547
x2,train,23100,1.101730227470398
x2,train,23150,1.1071155071258545
x2,train,23200,1.1111506223678589
x2,train,23250,1.1147650480270386
x2,train,23300,1.0947192907333374
x2,train,23350,1.101872444152832
x2,train,23400,1.10441255569458
x2,train,23450,1.1108895540237427
x2,train,23500,1.1117815971374512
x2,train,23550,1.094539999961853
x2,train,23600,1.098882794380188
x2,train,23650,1.1050347089767456
x2,train,23700,1.1074471473693848
x2,train,23750,1.1128350496292114
x2,train,23800,1.093163013458252
x2,train,23850,1.0998883247375488
x2,train,23900,1.103061318397522
x2,train,23950,1.1072028875350952
x2,train,24000,1.1095499992370605
x2,train,24050,1.089959740638733
x2,train,24100,1.097374677658081
x2,train,24150,1.1012170314788818
x2,train,24200,1.107627272605896
x2,train,24250,1.1112805604934692
x2,train,24300,1.0886433124542236
x2,train,24350,1.0964001417160034
x2,train,24400,1.1013909578323364
x2,train,24450,1.104772925376892
x2,train,24500,1.1089531183242798
x2,train,24550,1.0864661931991577
x2,train,24600,1.0956659317016602
x2,train,24650,1.1021898984909058
x2,train,24700,1.105088472366333
x2,train,24750,1.1077042818069458
x2,train,24800,1.0861647129058838
x2,train,24850,1.0945488214492798
x2,train,24900,1.1008235216140747
x2,train,24950,1.103223443031311
x2,train,25000,1.1060541868209839
x2,train,25050,1.0856605768203735
x2,train,25100,1.0932338237762451
x2,train,25150,1.0983866453170776
x2,train,25200,1.1029412746429443
x2,train,25250,1.1060832738876343
x2,train,25300,1.0844998359680176
x2,train,25350,1.0930705070495605
x2,train,25400,1.0975624322891235
x2,train,25450,1.1029958724975586
x2,train,25500,1.1053324937820435
x2,train,25550,1.0811687707901
x2,train,25600,1.0914362668991089
x2,train,25650,1.097123622894287
x2,train,25700,1.101491928100586
x2,train,25750,1.104335904121399
x2,train,25800,1.082234501838684
x2,train,25850,1.0914368629455566
x2,train,25900,1.095941424369812
x2,train,25950,1.0987988710403442
x2,train,26000,1.1033557653427124
x2,train,26050,1.0818284749984741
x2,train,26100,1.0878278017044067
x2,train,26150,1.0952519178390503
x2,train,26200,1.0968436002731323
x2,train,26250,1.104036808013916
x2,train,26300,1.0791720151901245
x2,train,26350,1.0876578092575073
x2,train,26400,1.0937129259109497
x2,train,26450,1.0993746519088745
x2,train,26500,1.1001430749893188
x2,train,26550,1.0783357620239258
x2,train,26600,1.0873228311538696
x2,train,26650,1.093177318572998
x2,train,26700,1.0971293449401855
x2,train,26750,1.099863886833191
x2,train,26800,1.0779229402542114
x2,train,26850,1.086410403251648
x2,train,26900,1.0944880247116089
x2,train,26950,1.0939911603927612
x2,train,27000,1.09988534450531
x2,train,27050,1.077690601348877
x2,train,27100,1.084604263305664
x2,train,27150,1.0917481184005737
x2,train,27200,1.0943009853363037
x2,train,27250,1.0978714227676392
x2,train,27300,1.0760562419891357
x2,train,27350,1.0844546556472778
x2,train,27400,1.0906429290771484
x2,train,27450,1.0946160554885864
x2,train,27500,1.098583459854126
x2,train,27550,1.0738189220428467
x2,train,27600,1.082635760307312
x2,train,27650,1.0887763500213623
x2,train,27700,1.094290852546692
x2,train,27750,1.095768928527832
x2,train,27800,1.0744620561599731
x2,train,27850,1.0835691690444946
x2,train,27900,1.086820125579834
x2,train,27950,1.0916142463684082
x2,train,28000,1.0958216190338135
x2,train,28050,1.0739916563034058
x2,train,28100,1.0772806406021118
x2,train,28150,1.0882028341293335
x2,train,28200,1.0928912162780762
x2,train,28250,1.094617486000061
x2,train,28300,1.072609782218933
x2,train,28350,1.0785112380981445
x2,train,28400,1.0882856845855713
x2,train,28450,1.089767575263977
x2,train,28500,1.0932338237762451
x2,train,28550,1.0720218420028687
x2,train,28600,1.077417016029358
x2,train,28650,1.0860145092010498
x2,train,28700,1.0906176567077637
x2,train,28750,1.0931874513626099
x2,train,28800,1.0685654878616333
x2,train,28850,1.0793933868408203
x2,train,28900,1.0859637260437012
x2,train,28950,1.0905933380126953
x2,train,29000,1.0922459363937378
x2,train,29050,1.0669914484024048
x2,train,29100,1.0769224166870117
x2,train,29150,1.0858731269836426
x2,train,29200,1.0883272886276245
x2,train,29250,1.0901349782943726
x2,train,29300,1.0662226676940918
x2,train,29350,1.0748484134674072
x2,train,29400,1.0844736099243164
x2,train,29450,1.0867942571640015
x2,train,29500,1.0921509265899658
x2,train,29550,1.0642257928848267
x2,train,29600,1.0771604776382446
x2,train,29650,1.081283450126648
x2,train,29700,1.0865918397903442
x2,train,29750,1.0905402898788452
x2,train,29800,1.0629631280899048
x2,train,29850,1.0750620365142822
x2,train,29900,1.0812177658081055
x2,train,29950,1.0873655080795288
x2,train,30000,1.089359998703003
x2,train,30050,1.0640510320663452
x2,train,30100,1.0759996175765991
x2,train,30150,1.0804667472839355
x2,train,30200,1.0856631994247437
x2,train,30250,1.0883437395095825
x2,train,30300,1.0645842552185059
x2,train,30350,1.0755144357681274
x2,train,30400,1.0801340341567993
x2,train,30450,1.0820088386535645
x2,train,30500,1.087378978729248
x2,train,30550,1.0618963241577148
x2,train,30600,1.0733873844146729
x2,train,30650,1.0786052942276
x2,train,30700,1.0838569402694702
x2,train,30750,1.085626244544983
x2,train,30800,1.0609458684921265
x2,train,30850,1.0707393884658813
x2,train,30900,1.0771713256835938
x2,train,30950,1.0860954523086548
x2,train,31000,1.0854856967926025
x2,train,31050,1.0608936548233032
x2,train,31100,1.0712047815322876
x2,train,31150,1.0786075592041016
x2,train,31200,1.082436203956604
x2,train,31250,1.083073377609253
x2,train,31300,1.0573347806930542
x2,train,31350,1.0688503980636597
x2,train,31400,1.0762003660202026
x2,train,31450,1.0806286334991455
x2,train,31500,1.0843147039413452
x2,train,31550,1.0570073127746582
x2,train,31600,1.0671733617782593
x2,train,31650,1.0748826265335083
x2,train,31700,1.0801098346710205
x2,train,31750,1.0851258039474487
x2,train,31800,1.0560353994369507
x2,train,31850,1.0690553188323975
x2,train,31900,1.0766639709472656
x2,train,31950,1.0802030563354492
x2,train,32000,1.0818610191345215
x2,train,32050,1.057157278060913
x2,train,32100,1.0666687488555908
x2,train,32150,1.074459195137024
x2,train,32200,1.0765297412872314
x2,train,32250,1.0820651054382324
x2,train,32300,1.0576372146606445
x2,train,32350,1.064968466758728
